06/05/2021
cardio.mat
best models percent = 0.01 cardio.mat
params,noise_amount,1,iterations,20
network size
2000,1000,500,300,200,100,70,40,10,40,70,100,200,300,500,1000,2000
Simple,Contracting,Sparse,Sparse Dropout,Denoising,Ensemble2,Voting
0.8355577689243028,0.8366533864541829,0.8376494023904384,0.8366035856573703,0.8364541832669323,0.8345119521912352
performance max single,0.8379980079681275
performance Distance,0.8774402390438247
performance Distance positive negative votes,0.8769422310756971
performance DistanceP,0.8406872509960162
performance DistanceP2,0.8346115537848606
06/05/2021
satellite.mat
best models percent = 0.01 satellite.mat
params,noise_amount,1,iterations,20
network size
2000,1000,500,300,200,100,70,40,10,40,70,100,200,300,500,1000,2000
Simple,Contracting,Sparse,Sparse Dropout,Denoising,Ensemble2,Voting
0.6938385269121813,0.7204674220963172,0.7216005665722379,0.7207979225684609,0.6943106704438149,0.7009678942398488
performance max single,0.7222733711048159
performance Distance,0.5917374881964117
performance Distance positive negative votes,0.5990439093484419
performance DistanceP,0.7443342776203965
performance DistanceP2,0.7430004721435316
06/05/2021
breastw.mat
best models percent = 0.01 breastw.mat
params,noise_amount,1,iterations,10
network size
2000,1000,500,300,200,100,70,40,10,40,70,100,200,300,500,1000,2000
Simple,Contracting,Sparse,Sparse Dropout,Denoising,Ensemble2,Voting
0.8605206073752709,0.8329718004338396,0.8785249457700652,0.8678958785249457,0.8559652928416485,0.8609544468546637
performance max single,0.8785249457700652
performance Distance,0.9566160520607376
performance Distance positive negative votes,0.9581344902386117
performance DistanceP,0.8780911062906727
performance DistanceP2,0.8626898047722342
06/05/2021
wine.mat
best models percent = 0.01 wine.mat
params,noise_amount,1,iterations,10
network size
2000,1000,500,300,200,100,70,40,10,40,70,100,200,300,500,1000,2000
Simple,Contracting,Sparse,Sparse Dropout,Denoising,Ensemble2,Voting
0.8785714285714288,0.8714285714285717,0.8714285714285717,0.8714285714285717,0.8728571428571431,0.8728571428571431
performance max single,0.8785714285714288
performance Distance,0.8557142857142856
performance Distance positive negative votes,0.8557142857142855
performance DistanceP,0.875714285714286
performance DistanceP2,0.875714285714286
