21/11/2020
satellite.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 1,Ensemble,Ensemble2,Model _de,Model _s,Model _s3,Model c
0.819829061737215,0.8077525004465083,0.8181423766148717,0.7973808567006013,0.8013391528249093,0.8004468803953089,0.8031765345002084
21/11/2020
satellite.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 1,Ensemble,Ensemble2,Model _de,Model _s,Model _s3,Model c
0.8205349169494554,0.8083764958028221,0.8120400964457938,0.8008398077037565,0.8013428737274515,0.8004945079478478,0.8012628743227956
