21/11/2020
satellite.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 3,Ensemble,Ensemble2,Model _de2,Model _s2,Model _s3,Model c
0.8150890039888076,0.8073074805024707,0.8134562719533249,0.7969648597963922,0.8012271536583914,0.8003181371673513,0.8012785021134727
21/11/2020
ionosphere.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 3,Ensemble,Ensemble2,Model _de2,Model _s2,Model _s3,Model c
0.9689342403628116,0.882312925170068,0.9469387755102041,0.9352607709750569,0.8219954648526079,0.8227891156462587,0.85578231292517
21/11/2020
cardio.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 3,Ensemble,Ensemble2,Model _de2,Model _s2,Model _s3,Model c
0.8977386363636365,0.9710454545454545,0.977125,0.8954204545454546,0.979806818181818,0.9817954545454546,0.980159090909091
21/11/2020
cardio.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 3,Ensemble,Ensemble2,Model _de2,Model _s2,Model _s3,Model c
0.8963295454545455,0.9716022727272728,0.9818068181818183,0.9068181818181819,0.9798295454545454,0.9818749999999999,0.9800681818181818
21/11/2020
ionosphere.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 3,Ensemble,Ensemble2,Model _de2,Model _s2,Model _s3,Model c
0.9671201814058958,0.8784580498866215,0.8359410430839003,0.9192743764172336,0.8218820861678002,0.8219954648526077,0.8585034013605443
21/11/2020
satellite.mat
params,noise_amount,2,sparsity,1,kernel_reg,0.01,bias_reg,0.01,iterations,10
Model 3,Ensemble,Ensemble2,Model _de2,Model _s2,Model _s3,Model c
0.818260701315711,0.8073186432100972,0.801382687384652,0.7893909626719056,0.8013793385723641,0.8002846490444723,0.8012922694528786
